date,y,look_forward_days,predict,model_name,model_timestamp
2017-12-18,3.424,1,8.461623600000015,random_forest,1513652173586
2017-12-18,3.424,1,5654.078752202101,lasso,1513652175070
2017-12-18,3.424,1,8.375565528869629,xgboost,1513652178639
