date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,R007,warning
2012-01-16,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3165,3.25,4.1,0.7,3.4279,1.89,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,1486.4057899999586,125952.97,5.8,125.72,1106.0,15603.1,74.1,103.9,2206.1929999999998,2345.649,8827.474,-1.710209,-2.0333419999999998,-2.2491779999999997,-38.387,-48.685,-203.114,45.859522,30.527145,33.54945,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,5.5826,6.1644,6.4588,6.5767,7.0821,6.9455,6.9929,6.6726,5.659,4.3563,4.5521,4.4358,4.3361,4.6496,4.2894,650.0,1690.0,200.0,3.53,5.47,3.6,6.3306,6.3165,6.2961,6.3214,117.68,22.9,113.8,125952.97,24564.7,4127.1057,5.8434,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09857,0.18070999999999998,0.28,0.36,0.146,0.2005,0.2816,6.1644,0.0
2012-01-17,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.315,3.25,4.1,0.7,3.4233,1.87,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,2245.310132499928,125952.97,5.8,125.890282222194,1106.0,15603.1,74.1,103.9,2298.376,2460.601,9264.09,4.178374,4.900648,4.946103,92.18299999999999,114.95200000000001,436.616,87.80356,64.205648,53.731193999999995,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,7.5214,7.1468,7.3883,7.9842,7.9246,7.3148,7.3975,6.6726,6.6498,4.7646,4.7319,4.6379,4.6592,4.7027,4.4423,650.0,1690.0,200.0,3.53,5.47,3.6,6.325,6.315,6.2981,6.3234,117.68,22.9,113.8,125952.97,24564.7,3886.3011,7.5172,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09857,0.18143,0.28,0.35929,0.1465,0.1999,0.281,7.1468,0.0
2012-01-18,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.312,3.25,4.1,0.7,3.4093,1.92,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,2906.0115799999176,125952.97,5.8,126.04374600761915,1106.0,15603.1,74.1,103.9,2266.384,2422.189,9115.269,-1.391939,-1.561082,-1.606429,-31.991999999999997,-38.412,-148.821,89.940422,63.892357999999994,55.102651,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,8.1338,7.7249,8.9261,11.186,9.5496,8.8274,7.7094,8.0382,8.4,5.4412,5.0057,4.9295,5.2706,4.7835,4.6482,650.0,1757.1938321223383,200.0,3.53,5.7651686732121785,3.6,6.3205,6.312,6.2991,6.3244,117.68,22.9,113.8,125952.97,24564.7,3951.2979,8.3376,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09714,0.17929,0.27786,0.35929,0.1464,0.1998,0.2809,7.7249,0.0
2012-01-19,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3167,3.25,4.1,0.7,3.3982,2.01,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,3367.808684999938,125952.97,5.8,126.18087537777136,1106.0,15603.1,74.1,103.9,2296.075,2468.35,9300.216999999999,1.31006,1.9057549999999999,2.028991,29.691,46.161,184.94799999999998,72.498861,55.615726,44.392401,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,6.4929,5.9792,6.5701,6.6712,7.6336,6.1086,7.835920562252293,8.8896087428723,9.720238954257104,6.2028,5.4639,5.2517,6.0135,5.1467,4.8719,650.0,1830.0,200.0,3.53,6.05,3.6,6.3173,6.3167,6.2981,6.3234,117.68,22.9,113.8,125952.97,24564.7,3583.6088,6.4784,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1454,0.1988,0.2789,5.9792,0.0
2012-01-20,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,2.05,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,3530.0,125952.97,5.8,126.30215435414651,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,7.774710738983604,9.300357242118846,10.378955455544723,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,1908.235209849667,200.0,3.53,6.324625799923186,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1443,0.1977,0.2773,5.0065,0.0
2012-01-23,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,2.09,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,3321.3855250001034,125952.97,5.8,126.4080669582405,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,7.5653393779099405,9.343976511241586,10.490459239720405,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,1991.7161678880207,200.0,3.53,6.589177892541453,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1445,0.1997,0.2763,5.0065,0.0
2012-01-24,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,2.08,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,2788.7710500002063,125952.97,5.8,126.49909721154916,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,7.247375326747317,9.093997563742464,10.169060042641679,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,2080.2595803317427,200.0,3.53,6.843788097414519,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1445,0.1997,0.2753,5.0065,0.0
2012-01-25,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,2.01,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,2008.4638125002582,125952.97,5.8,126.57572913556844,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,6.860387433211741,8.623951413123427,9.529067600166076,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,2173.682153397515,200.0,3.53,7.0885882341021045,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09929,0.18,0.28,0.36,0.1415,0.1982,0.2728,5.0065,0.0
2012-01-26,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,1.96,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,1056.7710500002067,125952.97,5.8,126.63844675179415,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,6.443944545019226,8.007369072886423,8.68479164815113,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,2271.8005933020186,200.0,3.53,7.323710122163926,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09786,0.17929,0.27929,0.35929,0.141,0.1975,0.2705,5.0065,0.0
2012-01-27,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3389999999999995,3.25,4.1,0.7,3.3985,1.93,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,10.0,125952.97,5.8,126.68773408172225,1106.0,15603.1,74.1,103.9,2319.118,2504.0860000000002,9466.144,1.003582,1.447769,1.7841200000000002,23.043000000000003,35.736,165.92700000000002,69.922753,54.529782999999995,43.202923999999996,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,3.4592,5.0065,5.84,5.9673,5.8683,5.4,6.037615509885785,7.317781556533396,7.750541922454382,6.4354,5.5913,5.3526,6.3669,5.2927,4.9895,650.0,2374.431606261936,200.0,3.53,7.549285581159702,3.6,6.3138,6.3389999999999995,6.3021,6.3274,117.68,22.9,113.8,125952.97,24564.7,2689.1299,4.7458,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09786,0.17929,0.27929,0.35857,0.141,0.1975,0.27,5.0065,0.0
2012-01-30,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.331,3.25,4.1,0.7,3.4137,1.87,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,-1051.7878900003716,125952.97,5.8,126.72407514684858,1106.0,15603.1,74.1,103.9,2285.038,2460.72,9274.851999999999,-1.469524,-1.7318099999999998,-2.020802,-34.08,-43.36600000000001,-191.292,58.413687,43.517148,36.081844,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,2.8576,4.3558,4.8465,4.8606,5.3992,6.0,5.6809691755274265,6.6287198775662945,6.8406281589333595,5.1567,5.2654,5.1162,5.3386,5.3046,5.0565,650.0,2481.3918984939482,200.0,3.53,7.765446430649151,3.6,6.3056,6.331,6.2981,6.3234,117.68,22.9,113.8,125952.97,24564.7,3283.4696,3.429,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09857,0.17929,0.27929,0.36,0.1395,0.1965,0.26775,4.3558,0.0
2012-01-31,-8000.0,555253.05,97253.06,14566.35,19.0,21.0,2.8,99.73598,11305.0,6.3085,3.25,4.1,0.7,3.4207,1.83,99.97,135.0,46467.0,4950.0,16.3,4.63,0.97,1.22,1.68,5.75,5.04,118.43,4.1,110.58,110.534195,21188.8252,-2033.5143325007532,125952.97,5.8,126.74795396866904,1106.0,15603.1,74.1,103.9,2292.61,2464.26,9303.649,0.33137300000000003,0.14386,0.310485,7.572,3.54,28.796999999999997,48.738325,30.701501,31.650934000000003,2727.09,135404.0,12.1,7.15,1116179.0,1042441.0,2.9653,4.3269,4.9831,5.0082,5.2737,5.4046,5.41357438966016,6.013715049487061,6.069360093445599,4.5911,5.1992,5.0464,4.6682,5.3408,5.0516,650.0,2592.498176214737,200.0,3.53,7.972324490191993,3.6,6.3115,6.3085,6.3061,6.3314,117.68,22.9,113.8,125952.97,24564.7,4075.1743,3.3404,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09786,0.16286,0.26286,0.36071,0.1395,0.1965,0.26475,4.3269,0.0
2012-02-01,-5474.073190433379,555544.8596579526,97370.32171697711,14567.040272680428,18.954715911959212,20.954715911959212,4.438310871080501,99.73860355357198,11309.522924434688,6.3067,3.25,3.9998395454935074,0.680183449853855,3.4476,1.87,98.29226263698402,135.0,46408.30691818591,4949.768740658339,16.32271487458827,4.603247425400621,0.96827005400121,1.2257070829373087,1.6818704075753312,5.709039496885638,5.044631718985458,118.45270879025333,3.9998395454935074,111.13479844301509,110.57151984371441,21188.8252,-2836.346830000949,125952.97,5.8,126.7598545686795,1106.0,15603.1,74.1,104.05309551407485,2268.08,2428.994,9193.388,-1.06996,-1.431099,-1.185137,-24.53,-35.266,-110.26100000000001,53.553810999999996,35.015374,35.154287,2714.5356603728683,135404.0,12.1,7.15,1117161.242060627,1043334.8073448727,2.9696,4.3512,4.9716,4.8839999999999995,5.2048,5.1966,5.275,5.54629808579765,5.551047461848636,4.3302,5.125,4.9745,4.3442,5.3555,5.0281,650.0,2707.567145640985,200.0,3.53,8.170051579347941,3.6,6.3103,6.3067,6.2981,6.3234,117.68,22.875735578703114,113.8,125952.97,24564.7,3772.7187,3.4025,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09857,0.16,0.26,0.36,0.139,0.1952,0.264,4.3512,0.0
2012-02-02,-3112.866680997133,555842.2180175408,97484.70467727513,14570.517565586173,18.912002530615794,20.912002530615794,5.988977671233358,99.74114229349428,11313.949773045948,6.3018,3.25,3.9046958227179087,0.6598638785122619,3.4582,1.86,96.68046859039455,135.0,46353.02475346214,4949.559839029439,16.342591611568636,4.577437272471136,0.9671034308001952,1.2314075887451617,1.683552874688846,5.6703323800385785,5.048950561775171,118.47223165140242,3.9046958227179087,111.67707790079312,110.60980036591259,21188.8252,-3361.4528850007637,125952.97,5.8,126.76026096837583,1106.0,15603.1,74.1,104.19401417201728,2312.556,2486.238,9382.127,1.960954,2.356696,2.052986,44.476000000000006,57.244,188.739,63.471872,42.066984999999995,39.554032,2702.722382102335,135404.0,12.1,7.15,1118153.154896696,1044240.6601950787,2.9728,4.3312,5.0016,4.9601,5.0962,5.146,5.3,5.3,5.4,4.2384,5.0217,4.9017,4.2148,5.3013,4.9754,650.0,2826.415512989373,200.0,3.53,8.35875951767672,3.6,6.3075,6.3018,6.2936,6.3189,117.68,22.848052694855205,113.8,125952.97,24564.7,4551.6641,3.372,27.4,55.1,43.4,71.1,47.5,79.1,83.3,65.1,0.09786,0.16,0.26,0.36,0.141,0.1955,0.2625,4.3312,0.0
